fips,name,population,area
90090011,ZCTA 90011,110750,4.286104
90090012,ZCTA 90012,37268,3.291181
90090013,ZCTA 90013,13009,0.6848572
90090014,ZCTA 90014,9126,0.2831797
90090015,ZCTA 90015,23900,1.710586
90090016,ZCTA 90016,46340,3.630279
90090017,ZCTA 90017,27832,0.7262864
90090018,ZCTA 90018,52444,2.895892
90090019,ZCTA 90019,62816,3.892164
90090020,ZCTA 90020,39366,1.130302
90090021,ZCTA 90021,3285,2.098557
90090022,ZCTA 90022,66168,4.387117
90090023,ZCTA 90023,46517,4.258673
90090024,ZCTA 90024,52069,2.93669
90090025,ZCTA 90025,47438,2.570518
90090026,ZCTA 90026,67657,4.309279
90090027,ZCTA 90027,45996,8.237954
90090028,ZCTA 90028,31385,1.52429
90090029,ZCTA 90029,36126,1.36174
90090031,ZCTA 90031,39497,3.531398
90090032,ZCTA 90032,47857,4.778406
90090033,ZCTA 90033,49695,3.296046
90090034,ZCTA 90034,56416,3.120901
90090035,ZCTA 90035,27725,2.048012
90090036,ZCTA 90036,38111,2.471595
90090037,ZCTA 90037,67377,2.837139
90090038,ZCTA 90038,28592,1.567776
90090039,ZCTA 90039,29966,3.968813
90090040,ZCTA 90040,12363,5.581903
90090041,ZCTA 90041,29888,3.619452
90090042,ZCTA 90042,60509,4.680058
90090043,ZCTA 90043,46358,4.13184
90090044,ZCTA 90044,99980,5.136582
90090045,ZCTA 90045,39795,10.73164
90090046,ZCTA 90046,49828,5.785452
90090047,ZCTA 90047,51057,4.731194
90090048,ZCTA 90048,21766,1.885759
90090049,ZCTA 90049,36610,15.01952
90090056,ZCTA 90056,8058,1.579529
90090057,ZCTA 90057,49771,0.8988119
90090058,ZCTA 90058,3003,6.035343
90090059,ZCTA 90059,42311,3.330615
90090061,ZCTA 90061,28755,2.662271
90090062,ZCTA 90062,35908,1.936428
90090063,ZCTA 90063,53846,3.272454
90090064,ZCTA 90064,25988,4.012399
90090065,ZCTA 90065,47389,5.279853
90090066,ZCTA 90066,58851,4.97697
90090067,ZCTA 90067,2560,0.3281521
90090068,ZCTA 90068,21590,7.930025
90090069,ZCTA 90069,20035,2.114193
90090071,ZCTA 90071,152,0.1232268
90090073,ZCTA 90073,962,0.3391135
90090077,ZCTA 90077,8328,7.467783
90090079,ZCTA 90079,0,0.009878424
90090089,ZCTA 90089,3740,0.2867813
90090090,ZCTA 90090,0,0.2348559
90090094,ZCTA 90094,9065,0.6096422
90090095,ZCTA 90095,0,0.3973323
90290201,ZCTA 90201,100512,6.052317
90290210,ZCTA 90210,19229,10.18393
90290211,ZCTA 90211,9211,0.7003801
90290212,ZCTA 90212,11878,0.9553264
90290220,ZCTA 90220,51042,6.946424
90290221,ZCTA 90221,50928,5.436489
90290222,ZCTA 90222,34547,2.58277
90290230,ZCTA 90230,33135,4.551979
90290232,ZCTA 90232,14921,2.119719
90290240,ZCTA 90240,26801,3.015376
90290241,ZCTA 90241,42759,4.990725
90290242,ZCTA 90242,41703,4.575626
90290245,ZCTA 90245,16575,5.849139
90290247,ZCTA 90247,47507,3.758504
90290248,ZCTA 90248,11425,4.787837
90290249,ZCTA 90249,26192,3.008664
90290250,ZCTA 90250,95115,6.708183
90290254,ZCTA 90254,19147,2.02649
90290255,ZCTA 90255,74390,3.720584
90290260,ZCTA 90260,34540,2.697352
90290262,ZCTA 90262,69369,4.903433
90290263,ZCTA 90263,1813,0.2259169
90290265,ZCTA 90265,18028,115.0809
90290266,ZCTA 90266,35064,4.659969
90290270,ZCTA 90270,27127,1.29193
90290272,ZCTA 90272,21848,23.38153
90290274,ZCTA 90274,24541,13.04994
90290275,ZCTA 90275,41731,16.75854
90290277,ZCTA 90277,34494,4.935148
90290278,ZCTA 90278,40090,3.606457
90290280,ZCTA 90280,94905,7.42219
90290290,ZCTA 90290,5200,20.05696
90290291,ZCTA 90291,27556,2.83449
90290292,ZCTA 90292,23931,3.138679
90290293,ZCTA 90293,12915,4.397176
90390301,ZCTA 90301,39320,2.477537
90390302,ZCTA 90302,29367,1.894441
90390303,ZCTA 90303,23961,2.244768
90390304,ZCTA 90304,26584,1.566623
90390305,ZCTA 90305,15373,2.317579
90490401,ZCTA 90401,7079,1.018747
90490402,ZCTA 90402,11637,2.130051
90490403,ZCTA 90403,24359,1.523136
90490404,ZCTA 90404,23107,1.992713
90490405,ZCTA 90405,27509,2.82056
90590501,ZCTA 90501,42298,5.663383
90590502,ZCTA 90502,18527,2.248084
90590503,ZCTA 90503,44354,5.306854
90590504,ZCTA 90504,32703,4.470342
90590505,ZCTA 90505,36820,5.741644
90590506,ZCTA 90506,0,0.1590556
90690601,ZCTA 90601,30623,11.58748
90690602,ZCTA 90602,25426,3.720438
90690603,ZCTA 90603,20780,3.272705
90690604,ZCTA 90604,40545,4.264976
90690605,ZCTA 90605,41162,5.66078
90690606,ZCTA 90606,32631,3.867387
90690620,ZCTA 90620,46228,6.404593
90690621,ZCTA 90621,35448,4.169522
90690623,ZCTA 90623,15624,1.836655
90690630,ZCTA 90630,49378,6.135407
90690631,ZCTA 90631,68748,13.90834
90690638,ZCTA 90638,48704,7.885446
90690640,ZCTA 90640,62873,8.529843
90690650,ZCTA 90650,104524,9.84762
90690660,ZCTA 90660,62507,8.23943
90690670,ZCTA 90670,16410,8.502253
90690680,ZCTA 90680,30807,2.702381
90790701,ZCTA 90701,16500,1.630071
90790703,ZCTA 90703,49633,8.912727
90790704,ZCTA 90704,4201,294.0937
90790706,ZCTA 90706,76339,6.15876
90790710,ZCTA 90710,28566,2.354792
90790712,ZCTA 90712,30773,4.304777
90790713,ZCTA 90713,27905,3.3942
90790715,ZCTA 90715,20505,1.744217
90790716,ZCTA 90716,14170,0.9410229
90790717,ZCTA 90717,20919,1.980984
90790720,ZCTA 90720,22998,6.183133
90790723,ZCTA 90723,53949,4.764914
90790731,ZCTA 90731,60813,15.64339
90790732,ZCTA 90732,22561,3.796176
90790740,ZCTA 90740,24288,9.540391
90790742,ZCTA 90742,617,0.5375384
90790743,ZCTA 90743,256,0.5184183
90790744,ZCTA 90744,56450,9.4852
90790745,ZCTA 90745,55567,8.369433
90790746,ZCTA 90746,27458,5.857848
90790747,ZCTA 90747,0,0.006420493
90790755,ZCTA 90755,11458,2.180229
90890802,ZCTA 90802,39165,14.94187
90890803,ZCTA 90803,32241,8.194298
90890804,ZCTA 90804,38151,2.115026
90890805,ZCTA 90805,95094,7.533278
90890806,ZCTA 90806,41280,3.551062
90890807,ZCTA 90807,32699,5.876443
90890808,ZCTA 90808,39602,6.972631
90890810,ZCTA 90810,36657,6.902989
90890813,ZCTA 90813,56726,3.30278
90890814,ZCTA 90814,18714,1.354493
90890815,ZCTA 90815,41854,7.305591
90890822,ZCTA 90822,133,0.1624803
90890831,ZCTA 90831,0,0.04137471
91091001,ZCTA 91001,36697,8.270164
91091006,ZCTA 91006,32526,6.449481
91091007,ZCTA 91007,33827,5.563886
91091008,ZCTA 91008,1079,2.028332
91091010,ZCTA 91010,26516,7.084161
91091011,ZCTA 91011,20174,11.87201
91091016,ZCTA 91016,41582,8.577008
91091020,ZCTA 91020,8785,0.7521104
91091024,ZCTA 91024,10829,2.955036
91091030,ZCTA 91030,25478,3.423114
91091040,ZCTA 91040,20606,8.208426
91091042,ZCTA 91042,26617,49.94596
91091046,ZCTA 91046,191,0.01000584
91191101,ZCTA 91101,21920,1.330028
91191103,ZCTA 91103,26837,5.449892
91191104,ZCTA 91104,37784,3.810108
91191105,ZCTA 91105,12648,3.712432
91191106,ZCTA 91106,25205,2.946455
91191107,ZCTA 91107,33481,8.293956
91191108,ZCTA 91108,13175,3.81878
91291201,ZCTA 91201,22786,2.36398
91291202,ZCTA 91202,23399,2.057884
91291203,ZCTA 91203,15794,0.8213806
91291204,ZCTA 91204,18950,1.123988
91291205,ZCTA 91205,37549,1.891249
91291206,ZCTA 91206,33781,5.897381
91291207,ZCTA 91207,11318,4.566774
91291208,ZCTA 91208,15146,6.955132
91291210,ZCTA 91210,352,0.04401835
91291214,ZCTA 91214,31668,7.566777
91391301,ZCTA 91301,26021,34.18978
91391302,ZCTA 91302,26961,26.74545
91391303,ZCTA 91303,31024,2.179522
91391304,ZCTA 91304,53637,9.424888
91391306,ZCTA 91306,50319,4.162667
91391307,ZCTA 91307,25794,8.069111
91391311,ZCTA 91311,41811,33.00698
91391316,ZCTA 91316,30412,5.274715
91391320,ZCTA 91320,44667,18.23803
91391321,ZCTA 91321,34340,25.90851
91391324,ZCTA 91324,30995,4.414037
91391325,ZCTA 91325,34637,4.827862
91391326,ZCTA 91326,36126,8.168612
91391330,ZCTA 91330,3136,0.3368873
91391331,ZCTA 91331,103683,8.899198
91391335,ZCTA 91335,80937,6.595793
91391340,ZCTA 91340,37221,3.381173
91391342,ZCTA 91342,94432,55.37922
91391343,ZCTA 91343,65344,5.924631
91391344,ZCTA 91344,55694,16.75361
91391345,ZCTA 91345,18825,3.253731
91391350,ZCTA 91350,38611,16.97325
91391351,ZCTA 91351,30746,9.572542
91391352,ZCTA 91352,46027,11.89671
91391354,ZCTA 91354,33039,8.726009
91391355,ZCTA 91355,29371,15.64056
91391356,ZCTA 91356,30700,7.334469
91391360,ZCTA 91360,42663,14.45516
91391361,ZCTA 91361,19953,34.19104
91391362,ZCTA 91362,37085,19.63027
91391364,ZCTA 91364,28395,7.599158
91391367,ZCTA 91367,45074,7.442836
91391371,ZCTA 91371,0,0.2449479
91391377,ZCTA 91377,13987,5.2928
91391381,ZCTA 91381,19675,37.65067
91391384,ZCTA 91384,28833,112.1303
91391387,ZCTA 91387,41145,49.60913
91391390,ZCTA 91390,19093,144.0744
91491401,ZCTA 91401,40405,3.461617
91491402,ZCTA 91402,70702,3.756894
91491403,ZCTA 91403,25837,3.645877
91491405,ZCTA 91405,56821,3.316814
91491406,ZCTA 91406,54309,8.147264
91491411,ZCTA 91411,24893,2.042396
91491423,ZCTA 91423,32968,4.386756
91491436,ZCTA 91436,16737,5.748874
91591501,ZCTA 91501,19459,3.983556
91591502,ZCTA 91502,11218,1.353252
91591504,ZCTA 91504,27975,4.947117
91591505,ZCTA 91505,31139,5.043612
91591506,ZCTA 91506,17864,2.447887
91691601,ZCTA 91601,35312,2.650647
91691602,ZCTA 91602,20339,2.07459
91691604,ZCTA 91604,34021,5.224277
91691605,ZCTA 91605,52345,5.479038
91691606,ZCTA 91606,45003,3.342353
91691607,ZCTA 91607,31039,2.461987
91691608,ZCTA 91608,18,0.612533
91791701,ZCTA 91701,39954,7.289613
91791702,ZCTA 91702,61464,170.8647
91791706,ZCTA 91706,76581,14.29384
91791708,ZCTA 91708,4880,9.588325
91791709,ZCTA 91709,82800,34.23417
91791710,ZCTA 91710,90481,21.53081
91791711,ZCTA 91711,36217,15.13788
91791722,ZCTA 91722,34951,4.131464
91791723,ZCTA 91723,17664,2.333469
91791724,ZCTA 91724,27510,6.239993
91791730,ZCTA 91730,74843,14.48286
91791731,ZCTA 91731,30313,3.880339
91791732,ZCTA 91732,61075,4.704846
91791733,ZCTA 91733,44908,6.987346
91791737,ZCTA 91737,24064,8.366596
91791739,ZCTA 91739,39355,29.40788
91791740,ZCTA 91740,26099,4.994996
91791741,ZCTA 91741,26071,14.96431
91791744,ZCTA 91744,83396,8.790004
91791745,ZCTA 91745,55394,12.83161
91791746,ZCTA 91746,29876,5.757826
91791748,ZCTA 91748,46634,14.54492
91791750,ZCTA 91750,34468,25.42285
91791752,ZCTA 91752,36087,15.2989
91791754,ZCTA 91754,33343,4.544354
91791755,ZCTA 91755,27254,3.157087
91791759,ZCTA 91759,351,82.23436
91791761,ZCTA 91761,60827,29.16211
91791762,ZCTA 91762,63819,13.6404
91791763,ZCTA 91763,39557,5.178263
91791764,ZCTA 91764,57265,8.058545
91791765,ZCTA 91765,46248,18.92458
91791766,ZCTA 91766,71189,10.17388
91791767,ZCTA 91767,50493,5.618994
91791768,ZCTA 91768,35634,8.658719
91791770,ZCTA 91770,63177,6.476513
91791773,ZCTA 91773,33703,14.69378
91791775,ZCTA 91775,24517,3.081777
91791776,ZCTA 91776,38675,3.40558
91791780,ZCTA 91780,34854,3.831741
91791784,ZCTA 91784,26296,9.401533
91791786,ZCTA 91786,54165,8.954143
91791789,ZCTA 91789,43531,15.67903
91791790,ZCTA 91790,44601,5.800007
91791791,ZCTA 91791,33314,6.660056
91791792,ZCTA 91792,29806,3.837703
91891801,ZCTA 91801,54161,4.357853
91891803,ZCTA 91803,30093,3.266793
91991901,ZCTA 91901,17896,90.13467
91991902,ZCTA 91902,17760,9.021435
91991905,ZCTA 91905,1665,65.86788
91991906,ZCTA 91906,4327,106.2431
91991910,ZCTA 91910,74233,12.26782
91991911,ZCTA 91911,88593,11.89772
91991913,ZCTA 91913,51054,10.22872
91991914,ZCTA 91914,16889,6.381677
91991915,ZCTA 91915,33991,8.257078
91991916,ZCTA 91916,1775,39.79489
91991917,ZCTA 91917,1048,36.39836
91991931,ZCTA 91931,530,14.46562
91991932,ZCTA 91932,26323,3.143988
91991934,ZCTA 91934,785,46.70561
91991935,ZCTA 91935,9270,97.15585
91991941,ZCTA 91941,33126,8.07318
91991942,ZCTA 91942,40714,5.860015
91991945,ZCTA 91945,26923,3.923902
91991948,ZCTA 91948,115,19.81793
91991950,ZCTA 91950,62783,8.011361
91991962,ZCTA 91962,2652,51.6204
91991963,ZCTA 91963,479,33.67257
91991977,ZCTA 91977,63267,9.666188
91991978,ZCTA 91978,10949,6.770401
91991980,ZCTA 91980,0,3.583468
92092003,ZCTA 92003,5123,17.63655
92092004,ZCTA 92004,2284,694.0729
92092007,ZCTA 92007,11973,2.897209
92092008,ZCTA 92008,27119,11.7998
92092009,ZCTA 92009,46849,12.9933
92092010,ZCTA 92010,15600,8.186913
92092011,ZCTA 92011,24843,7.021261
92092014,ZCTA 92014,13133,6.503488
92092019,ZCTA 92019,44397,27.74292
92092020,ZCTA 92020,57796,11.14388
92092021,ZCTA 92021,71183,29.9465
92092024,ZCTA 92024,50994,17.62715
92092025,ZCTA 92025,52276,22.49587
92092026,ZCTA 92026,50461,37.21767
92092027,ZCTA 92027,57225,63.54778
92092028,ZCTA 92028,48736,94.80341
92092029,ZCTA 92029,19361,24.09361
92092036,ZCTA 92036,2619,178.7436
92092037,ZCTA 92037,38261,15.08474
92092040,ZCTA 92040,45392,66.71938
92092054,ZCTA 92054,40709,12.79334
92092055,ZCTA 92055,12783,98.40417
92092056,ZCTA 92056,53124,12.47201
92092057,ZCTA 92057,59190,15.4434
92092058,ZCTA 92058,47011,29.97934
92092059,ZCTA 92059,1578,27.84604
92092060,ZCTA 92060,457,71.69044
92092061,ZCTA 92061,2273,39.70162
92092064,ZCTA 92064,49768,41.02608
92092065,ZCTA 92065,36460,165.627
92092066,ZCTA 92066,350,19.83727
92092067,ZCTA 92067,8968,22.60227
92092069,ZCTA 92069,48048,16.45193
92092070,ZCTA 92070,892,136.4802
92092071,ZCTA 92071,57207,17.7725
92092075,ZCTA 92075,12691,4.011996
92092078,ZCTA 92078,52810,16.80132
92092081,ZCTA 92081,30434,8.876842
92092082,ZCTA 92082,19636,122.9645
92092083,ZCTA 92083,39276,5.565125
92092084,ZCTA 92084,50306,26.18581
92092086,ZCTA 92086,1259,220.8735
92092091,ZCTA 92091,1311,0.6528752
92192101,ZCTA 92101,42423,4.920569
92192102,ZCTA 92102,42413,4.636532
92192103,ZCTA 92103,34246,3.766633
92192104,ZCTA 92104,45601,3.787046
92192105,ZCTA 92105,75990,5.572328
92192106,ZCTA 92106,20592,6.377338
92192107,ZCTA 92107,31667,3.596892
92192108,ZCTA 92108,21013,4.42294
92192109,ZCTA 92109,46777,11.88889
92192110,ZCTA 92110,30047,4.942992
92192111,ZCTA 92111,49874,8.460979
92192113,ZCTA 92113,58231,5.277519
92192114,ZCTA 92114,69858,8.238063
92192115,ZCTA 92115,63755,6.521742
92192116,ZCTA 92116,32361,3.434396
92192117,ZCTA 92117,58651,8.786434
92192118,ZCTA 92118,23426,9.34938
92192119,ZCTA 92119,24915,7.093866
92192120,ZCTA 92120,29764,6.766232
92192121,ZCTA 92121,4668,12.28011
92192122,ZCTA 92122,47842,15.94958
92192123,ZCTA 92123,34103,8.185212
92192124,ZCTA 92124,32754,10.58718
92192126,ZCTA 92126,83257,12.61912
92192127,ZCTA 92127,50092,22.5836
92192128,ZCTA 92128,52225,11.1928
92192129,ZCTA 92129,56608,14.05665
92192130,ZCTA 92130,56741,18.46136
92192131,ZCTA 92131,34922,25.38714
92192132,ZCTA 92132,0,0.03230671
92192134,ZCTA 92134,297,0.179929
92192135,ZCTA 92135,637,0.4760632
92192139,ZCTA 92139,36172,3.617837
92192140,ZCTA 92140,3443,0.6759008
92192145,ZCTA 92145,1948,3.348662
92192147,ZCTA 92147,396,0.09643597
92192154,ZCTA 92154,89886,37.68457
92192155,ZCTA 92155,463,0.2245949
92192173,ZCTA 92173,31248,5.250188
92292201,ZCTA 92201,64967,22.65261
92292203,ZCTA 92203,32360,17.50883
92292210,ZCTA 92210,5137,13.24133
92292211,ZCTA 92211,25530,15.19356
92292220,ZCTA 92220,33360,124.2261
92292222,ZCTA 92222,0,1.580977
92292223,ZCTA 92223,56925,43.43447
92292225,ZCTA 92225,22520,602.8439
92292227,ZCTA 92227,27165,555.1406
92292230,ZCTA 92230,2363,15.29708
92292231,ZCTA 92231,39884,56.88293
92292233,ZCTA 92233,7520,223.9999
92292234,ZCTA 92234,54812,15.98963
92292236,ZCTA 92236,45975,21.88159
92292239,ZCTA 92239,295,143.4346
92292240,ZCTA 92240,36214,36.91763
92292241,ZCTA 92241,7695,138.218
92292242,ZCTA 92242,1300,32.45581
92292243,ZCTA 92243,50112,110.2965
92292249,ZCTA 92249,8459,21.44169
92292250,ZCTA 92250,8255,414.6389
92292251,ZCTA 92251,24321,199.5538
92292252,ZCTA 92252,9500,89.9091
92292253,ZCTA 92253,41573,35.41072
92292254,ZCTA 92254,8336,49.01011
92292256,ZCTA 92256,3176,78.16012
92292257,ZCTA 92257,1217,820.1392
92292258,ZCTA 92258,517,10.57347
92292259,ZCTA 92259,89,323.9197
92292260,ZCTA 92260,34553,28.54558
92292262,ZCTA 92262,28463,36.68802
92292264,ZCTA 92264,20881,52.22418
92292266,ZCTA 92266,119,326.4765
92292267,ZCTA 92267,26,17.4451
92292268,ZCTA 92268,360,80.68263
92292270,ZCTA 92270,18537,27.06403
92292273,ZCTA 92273,1847,6.981286
92292274,ZCTA 92274,14105,211.6278
92292275,ZCTA 92275,2531,163.4696
92292276,ZCTA 92276,8158,29.32174
92292277,ZCTA 92277,24464,1395.038
92292278,ZCTA 92278,5001,0.7990605
92292280,ZCTA 92280,0,166.0865
92292281,ZCTA 92281,2865,14.26298
92292282,ZCTA 92282,1440,73.2235
92292283,ZCTA 92283,1730,750.3105
92292284,ZCTA 92284,25791,110.224
92292285,ZCTA 92285,2440,171.0177
92392301,ZCTA 92301,34791,170.5694
92392304,ZCTA 92304,7,41.16729
92392305,ZCTA 92305,613,100.0577
92392307,ZCTA 92307,38848,170.1036
92392308,ZCTA 92308,42375,93.53995
92392309,ZCTA 92309,634,160.2171
92392310,ZCTA 92310,9573,2.992937
92392311,ZCTA 92311,32619,248.3699
92392313,ZCTA 92313,12559,3.484781
92392314,ZCTA 92314,10684,30.8345
92392315,ZCTA 92315,5307,12.89334
92392316,ZCTA 92316,29176,11.00174
92392320,ZCTA 92320,9022,10.62293
92392321,ZCTA 92321,907,6.552905
92392322,ZCTA 92322,558,2.988507
92392324,ZCTA 92324,59628,30.23782
92392325,ZCTA 92325,8647,10.26696
92392327,ZCTA 92327,835,28.50642
92392328,ZCTA 92328,578,706.1372
92392332,ZCTA 92332,94,894.8407
92392333,ZCTA 92333,409,4.175076
92392335,ZCTA 92335,99242,17.35277
92392336,ZCTA 92336,98731,24.97135
92392337,ZCTA 92337,39600,13.92955
92392338,ZCTA 92338,0,241.5761
92392339,ZCTA 92339,1382,10.57088
92392341,ZCTA 92341,248,7.082643
92392342,ZCTA 92342,6725,106.2111
92392344,ZCTA 92344,22415,38.50206
92392345,ZCTA 92345,83731,82.25521
92392346,ZCTA 92346,63395,25.55468
92392347,ZCTA 92347,683,146.9585
92392352,ZCTA 92352,6319,10.82352
92392354,ZCTA 92354,22991,4.885011
92392356,ZCTA 92356,6199,393.7659
92392358,ZCTA 92358,701,19.78444
92392359,ZCTA 92359,9779,17.23019
92392363,ZCTA 92363,5374,208.6888
92392364,ZCTA 92364,5,514.1915
92392365,ZCTA 92365,2527,173.5792
92392368,ZCTA 92368,1058,28.38251
92392371,ZCTA 92371,20881,139.6957
92392372,ZCTA 92372,5796,27.88112
92392373,ZCTA 92373,32433,40.94571
92392374,ZCTA 92374,44131,18.64755
92392376,ZCTA 92376,86719,13.62318
92392377,ZCTA 92377,20606,10.43463
92392378,ZCTA 92378,163,0.8287147
92392382,ZCTA 92382,4816,15.08461
92392384,ZCTA 92384,18,140.0238
92392385,ZCTA 92385,235,8.414061
92392386,ZCTA 92386,2038,1.917408
92392389,ZCTA 92389,212,137.7874
92392391,ZCTA 92391,2263,2.321247
92392392,ZCTA 92392,56938,37.32638
92392394,ZCTA 92394,34836,27.47714
92392395,ZCTA 92395,45692,17.78707
92392397,ZCTA 92397,4638,10.34637
92392398,ZCTA 92398,1643,28.19114
92392399,ZCTA 92399,55070,53.04563
92492401,ZCTA 92401,1971,0.8648426
92492404,ZCTA 92404,63261,28.58158
92492405,ZCTA 92405,30782,4.725105
92492407,ZCTA 92407,67866,63.61719
92492408,ZCTA 92408,14312,10.83505
92492410,ZCTA 92410,44685,8.162533
92492411,ZCTA 92411,26361,4.325113
92592501,ZCTA 92501,21967,5.966767
92592503,ZCTA 92503,93032,34.14063
92592504,ZCTA 92504,62423,23.47135
92592505,ZCTA 92505,54706,12.37875
92592506,ZCTA 92506,45699,16.19903
92592507,ZCTA 92507,59612,20.2277
92592508,ZCTA 92508,38518,10.72051
92592509,ZCTA 92509,82377,31.60254
92592518,ZCTA 92518,1266,11.89427
92592530,ZCTA 92530,56442,59.42862
92592532,ZCTA 92532,25333,18.05558
92592536,ZCTA 92536,2639,125.2577
92592539,ZCTA 92539,4433,131.4135
92592543,ZCTA 92543,37492,17.62418
92592544,ZCTA 92544,50392,135.9627
92592545,ZCTA 92545,44278,32.26207
92592548,ZCTA 92548,8502,9.829832
92592549,ZCTA 92549,2988,27.49511
92592551,ZCTA 92551,34441,5.974814
92592553,ZCTA 92553,74107,10.12862
92592555,ZCTA 92555,46566,83.78762
92592557,ZCTA 92557,54275,18.8347
92592561,ZCTA 92561,1471,158.9964
92592562,ZCTA 92562,65159,109.4317
92592563,ZCTA 92563,71394,20.22889
92592567,ZCTA 92567,10012,29.64536
92592570,ZCTA 92570,60370,97.34731
92592571,ZCTA 92571,59417,22.85572
92592582,ZCTA 92582,18243,18.80899
92592583,ZCTA 92583,32077,29.0612
92592584,ZCTA 92584,54130,29.9728
92592585,ZCTA 92585,23868,20.31026
92592586,ZCTA 92586,18615,7.059964
92592587,ZCTA 92587,18017,8.646109
92592590,ZCTA 92590,5215,53.45592
92592591,ZCTA 92591,41588,16.46752
92592592,ZCTA 92592,86115,98.46768
92592595,ZCTA 92595,34034,21.05166
92592596,ZCTA 92596,34743,61.249
92692602,ZCTA 92602,21666,10.44616
92692603,ZCTA 92603,20183,13.24175
92692604,ZCTA 92604,28330,3.423644
92692606,ZCTA 92606,27410,4.828367
92692610,ZCTA 92610,17002,9.82747
92692612,ZCTA 92612,32069,6.202723
92692614,ZCTA 92614,27471,4.483332
92692617,ZCTA 92617,17213,2.403363
92692618,ZCTA 92618,54509,21.16491
92692620,ZCTA 92620,48360,7.095599
92692624,ZCTA 92624,6376,2.588657
92692625,ZCTA 92625,13149,2.910157
92692626,ZCTA 92626,50978,9.729275
92692627,ZCTA 92627,62437,6.378478
92692629,ZCTA 92629,27023,6.198277
92692630,ZCTA 92630,60804,9.606652
92692637,ZCTA 92637,16034,3.544249
92692646,ZCTA 92646,56568,8.875009
92692647,ZCTA 92647,61476,7.76586
92692648,ZCTA 92648,45328,10.04293
92692649,ZCTA 92649,35856,8.773731
92692651,ZCTA 92651,23732,22.24321
92692653,ZCTA 92653,30080,6.728061
92692655,ZCTA 92655,8730,0.6315786
92692656,ZCTA 92656,51940,8.229708
92692657,ZCTA 92657,8988,8.052329
92692660,ZCTA 92660,35409,10.83999
92692661,ZCTA 92661,3825,1.910387
92692662,ZCTA 92662,2710,0.400715
92692663,ZCTA 92663,22721,4.589369
92692672,ZCTA 92672,34659,8.855944
92692673,ZCTA 92673,30634,11.60615
92692675,ZCTA 92675,39827,34.92158
92692676,ZCTA 92676,2033,67.13118
92692677,ZCTA 92677,65508,16.75067
92692678,ZCTA 92678,555,15.07739
92692679,ZCTA 92679,32784,22.69463
92692683,ZCTA 92683,90833,10.00485
92692688,ZCTA 92688,44586,10.88623
92692691,ZCTA 92691,50033,8.845043
92692692,ZCTA 92692,47548,10.17987
92692694,ZCTA 92694,26679,9.494369
92792701,ZCTA 92701,54796,3.268226
92792703,ZCTA 92703,66428,4.128679
92792704,ZCTA 92704,85935,7.535456
92792705,ZCTA 92705,47044,11.55381
92792706,ZCTA 92706,39080,3.537213
92792707,ZCTA 92707,62698,5.012222
92792708,ZCTA 92708,56811,9.163377
92792780,ZCTA 92780,58654,7.010757
92792782,ZCTA 92782,23166,3.363919
92892801,ZCTA 92801,65757,6.283628
92892802,ZCTA 92802,44013,4.548583
92892804,ZCTA 92804,88173,7.009622
92892805,ZCTA 92805,74557,6.332548
92892806,ZCTA 92806,40216,8.064454
92892807,ZCTA 92807,36057,11.36194
92892808,ZCTA 92808,21787,5.08839
92892821,ZCTA 92821,39140,10.58617
92892823,ZCTA 92823,4996,10.6881
92892831,ZCTA 92831,36211,5.976539
92892832,ZCTA 92832,25887,2.803358
92892833,ZCTA 92833,52537,7.319997
92892835,ZCTA 92835,26115,6.034717
92892840,ZCTA 92840,54315,5.220113
92892841,ZCTA 92841,33990,4.476421
92892843,ZCTA 92843,47823,3.89238
92892844,ZCTA 92844,22686,2.122471
92892845,ZCTA 92845,15490,2.17662
92892860,ZCTA 92860,27219,14.30284
92892861,ZCTA 92861,5886,2.111986
92892865,ZCTA 92865,21003,3.808918
92892866,ZCTA 92866,15428,1.931798
92892867,ZCTA 92867,44437,7.951508
92892868,ZCTA 92868,26549,3.335258
92892869,ZCTA 92869,36259,9.511864
92892870,ZCTA 92870,53194,6.789521
92892879,ZCTA 92879,49481,10.0495
92892880,ZCTA 92880,72614,25.38154
92892881,ZCTA 92881,32694,27.8645
92892882,ZCTA 92882,74742,25.74442
92892883,ZCTA 92883,36608,55.72781
92892886,ZCTA 92886,51312,14.93675
92892887,ZCTA 92887,19362,9.54674
93093001,ZCTA 93001,31729,267.9967
93093003,ZCTA 93003,51461,20.67772
93093004,ZCTA 93004,31283,7.31048
93093010,ZCTA 93010,46434,22.14931
93093012,ZCTA 93012,35726,52.90574
93093013,ZCTA 93013,17021,57.27346
93093015,ZCTA 93015,18182,77.0206
93093021,ZCTA 93021,38235,47.39319
93093022,ZCTA 93022,6607,4.628853
93093023,ZCTA 93023,21011,271.1887
93093030,ZCTA 93030,59844,14.02137
93093033,ZCTA 93033,84902,29.45118
93093035,ZCTA 93035,28426,4.906449
93093036,ZCTA 93036,47126,16.60009
93093040,ZCTA 93040,1822,72.54614
93093041,ZCTA 93041,24102,12.94945
93093042,ZCTA 93042,124,26.03332
93093043,ZCTA 93043,82,0.4817269
93093060,ZCTA 93060,33799,120.0521
93093063,ZCTA 93063,56259,33.11255
93093064,ZCTA 93064,0,5.671472
93093065,ZCTA 93065,71906,32.57619
93093066,ZCTA 93066,2925,41.58182
93093067,ZCTA 93067,369,0.5893379
