fips,name,population,area
4828680,"Mabank Independent School District, Texas",20000,129.6315
4828710,"Madisonville Consolidated Independent School District, Texas",13427,415.6944
4828740,"Magnolia Independent School District, Texas",70578,150.2897
4828780,"Malakoff Independent School District, Texas",10778,112.9802
4828800,"Malone Independent School District, Texas",674,45.95015
4828830,"Malta Independent School District, Texas",777,16.9225
4828890,"Manor Independent School District, Texas",57451,89.71411
4828920,"Mansfield Independent School District, Texas",174557,93.97091
4828980,"Marathon Independent School District, Texas",397,832.3622
4829010,"Marble Falls Independent School District, Texas",24994,295.825
4829040,"Marfa Independent School District, Texas",2491,829.8291
4829100,"Marion Independent School District, Texas",8179,84.15074
4829130,"Marlin Independent School District, Texas",8550,303.4774
4829160,"Marshall Independent School District, Texas",32891,350.2224
4829190,"Mart Independent School District, Texas",3261,158.0407
4829220,"Martins Mill Independent School District, Texas",1828,64.73225
4829250,"Martinsville Independent School District, Texas",1217,66.30494
4829280,"Mason Independent School District, Texas",4373,832.5417
4829370,"Matagorda Independent School District, Texas",998,143.0432
4829400,"Mathis Independent School District, Texas",8989,171.1028
4829460,"Maud Independent School District, Texas",2459,40.19962
4829520,"May Independent School District, Texas",1952,206.9569
4829580,"Maypearl Independent School District, Texas",5099,79.31759
4829670,"McAllen Independent School District, Texas",120869,35.36796
4829700,"McCamey Independent School District, Texas",2433,408.8205
4829760,"McDade Independent School District, Texas",2428,65.20392
4829820,"McGregor Independent School District, Texas",5871,82.74378
4829850,"McKinney Independent School District, Texas",134953,109.0165
4829880,"McLean Independent School District, Texas",1288,361.253
4829910,"McLeod Independent School District, Texas",808,33.10095
4829940,"McMullen County Independent School District, Texas",724,846.1309
4830000,"Meadow Independent School District, Texas",1258,156.1703
4830030,"Medina Independent School District, Texas",2625,306.5329
4830060,"Medina Valley Independent School District, Texas",24970,292.0623
4830120,"Melissa Independent School District, Texas",12677,31.49476
4830180,"Memphis Independent School District, Texas",2627,668.3759
4830210,"Menard Independent School District, Texas",2093,829.385
4830250,"Mercedes Independent School District, Texas",21472,45.69555
4830300,"Meridian Independent School District, Texas",2694,144.5607
4830340,"Merkel Independent School District, Texas",6315,277.5377
4830360,"Irion County Independent School District, Texas",1553,829.2162
4830390,"Mesquite Independent School District, Texas",172942,55.05249
4830420,"Mexia Independent School District, Texas",11239,170.342
4830450,"Meyersville Independent School District, Texas",1277,96.02818
4830480,"Miami Independent School District, Texas",682,778.038
4830570,"Midland Independent School District, Texas",162137,777.2202
4830600,"Midlothian Independent School District, Texas",44984,113.0454
4830640,"Midway Independent School District (McLennan County), Texas",46952,87.15852
4830660,"Midway Independent School District (Clay and Jack Counties), Texas",980,258.5613
4830690,"Milano Independent School District, Texas",2099,138.1988
4830720,"Mildred Independent School District, Texas",3506,86.20847
4830750,"Miles Independent School District, Texas",1912,141.5058
4830780,"Milford Independent School District, Texas",1566,60.51551
4830810,"Miller Grove Independent School District, Texas",1742,67.18878
4830870,"Millsap Independent School District, Texas",5420,95.27714
4830930,"Mineola Independent School District, Texas",10269,90.86389
4830950,"Mineral Wells Independent School District, Texas",19758,129.2607
4831040,"Mission Consolidated Independent School District, Texas",62969,41.88663
4831170,"Monahans-Wickett-Pyote Independent School District, Texas",10626,499.9822
4831200,"Montague Independent School District, Texas",545,25.35628
4831230,"Monte Alto Independent School District, Texas",2716,46.26145
4831260,"Montgomery Independent School District, Texas",45111,233.0085
4831290,"Moody Independent School District, Texas",5367,101.6083
4831320,"Moran Independent School District, Texas",501,207.2262
4831380,"Morgan Independent School District, Texas",871,62.35369
4831410,"Morgan Mill Independent School District, Texas",1547,74.22771
4831470,"Morton Independent School District, Texas",2137,230.7174
4831500,"Motley County Independent School District, Texas",1367,829.4126
4831560,"Moulton Independent School District, Texas",2168,110.9569
4831620,"Mount Calm Independent School District, Texas",1352,49.96492
4831650,"Mount Enterprise Independent School District, Texas",1526,76.55026
4831760,"Mount Pleasant Independent School District, Texas",24562,269.2672
4831770,"Mount Vernon Independent School District, Texas",9225,251.8396
4831860,"Muenster Independent School District, Texas",2721,190.9017
4831890,"Muleshoe Independent School District, Texas",6497,468.2124
4831920,"Mullin Independent School District, Texas",868,249.9777
4831950,"Mumford Independent School District, Texas",407,40.47126
4831970,"Munday Consolidated Independent School District, Texas",1939,195.2246
4832010,"Murchison Independent School District, Texas",489,12.40692
4832090,"Nacogdoches Independent School District, Texas",46360,223.8356
4832130,"Natalia Independent School District, Texas",6276,41.46985
4832160,"Navarro Independent School District, Texas",11070,86.33465
4832190,"Navasota Independent School District, Texas",21671,367.9955
4832220,"Nazareth Independent School District, Texas",835,108.543
4832250,"Neches Independent School District, Texas",1271,80.66936
4832280,"Nederland Independent School District, Texas",27427,18.96113
4832310,"Needville Independent School District, Texas",14788,200.8201
4832340,"New Boston Independent School District, Texas",6818,107.0476
4832370,"New Braunfels Independent School District, Texas",56529,75.23924
4832400,"New Caney Independent School District, Texas",69220,86.85559
4832430,"New Deal Independent School District, Texas",3672,120.3245
4832460,"New Diana Independent School District, Texas",4530,52.45343
4832490,"New Home Independent School District, Texas",1219,135.3448
4832610,"New Summerfield Independent School District, Texas",1608,58.96673
4832640,"New Waverly Independent School District, Texas",5219,103.7035
4832700,"Newcastle Independent School District, Texas",983,219.5796
4832730,"Newton Independent School District, Texas",7493,394.1866
4832740,"Nixon-Smiley Consolidated Independent School District, Texas",5144,372.0137
4832790,"Nocona Independent School District, Texas",4595,160.2934
4832880,"Nordheim Independent School District, Texas",887,105.7222
4832910,"Normangee Independent School District, Texas",3237,178.4638
4832940,"North East Independent School District, Texas",437350,132.7258
4832970,"North Hopkins Independent School District, Texas",2181,103.1549
4833010,"North Lamar Independent School District, Texas",16825,411.8379
4833030,"North Zulch Independent School District, Texas",2175,83.03246
4833090,"Northside Independent School District (Wilbarger County), Texas",241,93.06195
4833120,"Northside Independent School District (Bandera, Bexar, and Medina Counties), Texas",642553,317.8026
4833180,"Northwest Independent School District, Texas",104401,234.6009
4833240,"Nueces Canyon Consolidated Independent School District, Texas",1760,830.9524
4833270,"Nursery Independent School District, Texas",1898,53.07245
4833340,"Oakwood Independent School District, Texas",1602,156.5749
4833360,"Odem-Edroy Independent School District, Texas",4618,114.7001
4833390,"O'Donnell Independent School District, Texas",1231,325.5497
4833420,"Oglesby Independent School District, Texas",1389,73.95342
4833570,"Olfen Independent School District, Texas",108,21.84963
4833630,"Olney Independent School District, Texas",3939,362.3206
4833660,"Olton Independent School District, Texas",2913,347.6588
4833690,"Onalaska Independent School District, Texas",7575,72.99902
4833720,"Orange Grove Independent School District, Texas",8267,185.33
4833780,"Orangefield Independent School District, Texas",8432,71.25786
4833840,"Ore City Independent School District, Texas",4631,70.262
4833870,"Overton Independent School District, Texas",4015,20.15963
4833900,"Paducah Independent School District, Texas",1589,802.3715
4833960,"Paint Creek Independent School District, Texas",389,235.2366
4833980,"Paint Rock Independent School District, Texas",780,318.521
4834020,"Palacios Independent School District, Texas",6640,588.0261
4834050,"Palestine Independent School District, Texas",19928,221.9175
4834110,"Palmer Independent School District, Texas",5022,55.17338
4834140,"Palo Pinto Independent School District, Texas",1066,175.1944
4834170,"Pampa Independent School District, Texas",19907,453.2061
4834230,"Panhandle Independent School District, Texas",3735,560.971
4834260,"Paradise Independent School District, Texas",5980,72.49386
4834290,"Paris Independent School District, Texas",22085,22.76727
4834320,"Pasadena Independent School District, Texas",263005,60.0159
4834380,"Patton Springs Independent School District, Texas",488,389.9793
4834410,"Pawnee Independent School District, Texas",621,151.085
4834440,"Pearland Independent School District, Texas",105573,43.42722
4834470,"Pearsall Independent School District, Texas",12982,745.7943
4834500,"Peaster Independent School District, Texas",5341,56.76041
4834550,"Pecos-Barstow-Toyah Independent School District, Texas",14989,834.9684
4834560,"Penelope Independent School District, Texas",663,48.49105
4834630,"Perrin-Whitt Consolidated Independent School District, Texas",1963,173.65
4834650,"Perryton Independent School District, Texas",9812,790.2941
4834680,"Petersburg Independent School District, Texas",1381,152.289
4834710,"Petrolia Consolidated Independent School District, Texas",2598,217.9076
4834770,"Pettus Independent School District, Texas",2041,180.9977
4834800,"Pewitt Consolidated Independent School District, Texas",5608,225.5387
4834830,"Pflugerville Independent School District, Texas",162164,76.71067
4834860,"Pharr-San Juan-Alamo Independent School District, Texas",133146,55.14871
4834920,"Pilot Point Independent School District, Texas",8757,124.8906
4834980,"Pine Tree Independent School District, Texas",26047,28.29907
4835010,"Pittsburg Independent School District, Texas",13627,223.7799
4835040,"Plains Independent School District, Texas",2030,599.6929
4835070,"Plainview Independent School District, Texas",26298,397.0101
4835100,"Plano Independent School District, Texas",357165,96.39674
4835130,"Pleasant Grove Independent School District, Texas",12288,56.99887
4835190,"Pleasanton Independent School District, Texas",19529,445.9484
4835250,"Point Isabel Independent School District, Texas",14418,307.9277
4835310,"Ponder Independent School District, Texas",6346,54.03687
4835340,"Poolville Independent School District, Texas",2699,73.99711
4835370,"Port Aransas Independent School District, Texas",4407,109.7038
4835400,"Port Arthur Independent School District, Texas",53009,81.75327
4835430,"Port Neches-Groves Independent School District, Texas",24404,27.12603
4835490,"Post Independent School District, Texas",5798,788.4994
4835520,"Poteet Independent School District, Texas",9691,172.173
4835550,"Poth Independent School District, Texas",3608,212.6182
4835560,"Highland Park Independent School District (Potter County), Texas",8715,187.3606
4835570,"Bushland Independent School District, Texas",6608,557.618
4835580,"Pottsboro Independent School District, Texas",9233,96.61443
4835700,"Prairie Lea Independent School District, Texas",1190,36.71922
4835730,"Prairie Valley Independent School District, Texas",745,103.0773
4835740,"Prairiland Independent School District, Texas",5711,240.1085
4835760,"Premont Independent School District, Texas",3478,168.2705
4835800,"Presidio Independent School District, Texas",4317,808.7493
4835820,"Priddy Independent School District, Texas",485,95.44981
4835850,"Princeton Independent School District, Texas",18563,63.3119
4835890,"Pringle-Morse Consolidated Independent School District, Texas",391,370.4718
4835910,"Progreso Independent School District, Texas",8124,22.66329
4836000,"Prosper Independent School District, Texas",59264,58.81353
4836180,"Quanah Independent School District, Texas",2975,560.1391
4836210,"Queen City Independent School District, Texas",5444,113.1949
4836240,"Quinlan Independent School District, Texas",18928,148.052
4836300,"Quitman Independent School District, Texas",8983,152.2307
4836360,"Rains Independent School District, Texas",11595,236.3863
4836390,"Ralls Independent School District, Texas",2020,303.5364
4836420,"Ramirez Common School District, Texas",375,124.9447
4836450,"Randolph Field Independent School District, Texas",1190,4.154072
4836480,"Ranger Independent School District, Texas",3357,186.3194
4836510,"Rankin Independent School District, Texas",1218,829.3273
4836540,"Raymondville Independent School District, Texas",13698,127.2474
4836570,"Reagan County Independent School District, Texas",3766,829.8403
4836630,"Red Lick Independent School District, Texas",2823,9.711521
4836660,"Red Oak Independent School District, Texas",28540,36.95583
4836750,"Redwater Independent School District, Texas",4914,90.43472
4836780,"Refugio Independent School District, Texas",3625,405.9291
4836930,"Ricardo Independent School District, Texas",4228,80.30959
4836960,"Rice Independent School District, Texas",3172,63.67241
4836970,"Rice Consolidated Independent School District, Texas",7016,416.6678
4836990,"Richards Independent School District, Texas",1670,123.3642
4837020,"Richardson Independent School District, Texas",248517,46.20284
4837080,"Richland Springs Independent School District, Texas",1002,346.765
4837110,"Riesel Independent School District, Texas",2487,58.78058
4837140,"Rio Grande City Consolidated Independent School District, Texas",38889,482.2874
4837170,"Rio Hondo Independent School District, Texas",9788,85.08136
4837200,"Rio Vista Independent School District, Texas",4798,77.95329
4837230,"Rising Star Independent School District, Texas",1443,126.3321
4837260,"River Road Independent School District, Texas",5236,157.658
4837320,"Riviera Independent School District, Texas",1306,716.1123
4837380,"Robert Lee Independent School District, Texas",1726,478.7875
4837410,"Robinson Independent School District, Texas",10624,69.45163
4837440,"Robstown Independent School District, Texas",15069,81.23116
4837470,"Roby Consolidated Independent School District, Texas",1568,329.5934
4837500,"Rochelle Independent School District, Texas",1024,319.4825
4837590,"Rockdale Independent School District, Texas",8711,209.1511
4837650,"Rockwall Independent School District, Texas",81915,108.1008
4837710,"Rogers Independent School District, Texas",3980,140.932
4837740,"Roma Independent School District, Texas",24356,513.9625
4837800,"Roosevelt Independent School District, Texas",4621,108.8367
4837830,"Ropes Independent School District, Texas",1458,157.951
4837860,"Roscoe Collegiate Independent School District, Texas",1886,137.9858
4837900,"Rosebud-Lott Independent School District, Texas",5078,298.8678
4838040,"Rotan Independent School District, Texas",1706,347.0654
4838080,"Round Rock Independent School District, Texas",284611,97.97046
4838100,"Round Top-Carmine Independent School District, Texas",1886,136.1922
4838190,"Royal Independent School District, Texas",10875,159.8667
4838220,"Royse City Independent School District, Texas",27249,75.90647
4838280,"Rule Independent School District, Texas",1074,151.4999
4838310,"Runge Independent School District, Texas",1683,95.80502
4838360,"Rusk Independent School District, Texas",11828,313.5949
4838400,"S and S Consolidated Independent School District, Texas",5656,129.7601
4838430,"Sabinal Independent School District, Texas",1796,365.2537
4838460,"Sabine Independent School District, Texas",6441,41.79999
4838490,"Sabine Pass Independent School District, Texas",287,382.2069
4838520,"Saint Jo Independent School District, Texas",1456,165.2463
4838580,"Salado Independent School District, Texas",10064,134.3394
4838610,"Saltillo Independent School District, Texas",1373,59.69906
4838640,"Sam Rayburn Independent School District, Texas",2301,142.6812
4838700,"San Angelo Independent School District, Texas",101261,206.6572
4838730,"San Antonio Independent School District, Texas",332198,75.01392
4838760,"San Augustine Independent School District, Texas",4968,277.0605
4838790,"San Benito Consolidated Independent School District, Texas",44773,101.7283
4838820,"San Diego Independent School District, Texas",5852,508.4547
4838850,"San Elizario Independent School District, Texas",12081,13.40605
4838900,"San Felipe-Del Rio Consolidated Independent School District, Texas",48543,857.0639
4838910,"San Isidro Independent School District, Texas",787,232.8545
4838970,"San Marcos Consolidated Independent School District, Texas",79636,184.4722
4839000,"San Perlita Independent School District, Texas",946,272.9406
4839030,"San Saba Independent School District, Texas",4193,520.9517
4839060,"San Vicente Independent School District, Texas",224,831.7991
4839120,"Sands Consolidated Independent School District, Texas",966,219.4048
4839150,"Sanford-Fritch Independent School District, Texas",5163,34.13823
4839180,"Sanger Independent School District, Texas",16261,102.2196
4839210,"Santa Anna Independent School District, Texas",1786,319.8394
4839270,"Santa Fe Independent School District, Texas",28511,72.45304
4839300,"Santa Gertrudis Independent School District, Texas",37,197.4972
4839330,"Santa Maria Independent School District, Texas",2444,28.85172
4839360,"Santa Rosa Independent School District, Texas",4893,26.63719
4839390,"Santo Independent School District, Texas",2881,207.5338
4839450,"Savoy Independent School District, Texas",2037,49.20621
4839480,"Schertz-Cibolo-Universal City Independent School District, Texas",81884,60.02127
4839510,"Schleicher Independent School District, Texas",2898,829.1818
4839540,"Schulenburg Independent School District, Texas",5387,142.5492
4839570,"Scurry-Rosser Independent School District, Texas",4187,82.53402
4839600,"Seagraves Independent School District, Texas",2987,193.0018
4839630,"Sealy Independent School District, Texas",13112,206.7413
4839690,"Seguin Independent School District, Texas",45613,370.2327
4839750,"Seminole Independent School District, Texas",17612,829.6355
4839780,"Seymour Independent School District, Texas",3592,862.5106
4839870,"Shallowater Independent School District, Texas",5783,75.38865
4839900,"Shamrock Independent School District, Texas",2483,314.4313
4839930,"Sharyland Independent School District, Texas",54904,26.29675
4839960,"Shelbyville Independent School District, Texas",3699,268.4801
4839990,"Sheldon Independent School District, Texas",42158,53.41655
4840020,"Shepherd Independent School District, Texas",8962,146.9964
4840080,"Sherman Independent School District, Texas",45894,76.51782
4840110,"Shiner Independent School District, Texas",3934,113.4035
4840170,"Sidney Independent School District, Texas",770,88.0974
4840200,"Sierra Blanca Independent School District, Texas",1695,829.2451
4840230,"Silsbee Independent School District, Texas",16720,167.9903
4840290,"Silverton Independent School District, Texas",938,554.1811
4840320,"Simms Independent School District, Texas",5146,146.4897
4840350,"Sinton Independent School District, Texas",9701,223.2707
4840380,"Sivells Bend Independent School District, Texas",620,77.18826
4840410,"Skidmore-Tynan Independent School District, Texas",2834,254.7886
4840440,"Slaton Independent School District, Texas",7283,88.46268
4840470,"Slidell Independent School District, Texas",1987,116.9887
4840500,"Slocum Independent School District, Texas",2356,172.848
4840550,"Smithville Independent School District, Texas",10639,294.1857
4840590,"Smyer Independent School District, Texas",1596,105.4437
4840620,"Snook Independent School District, Texas",3783,180.9232
4840650,"Snyder Independent School District, Texas",15447,699.9315
4840680,"South San Antonio Independent School District, Texas",51988,15.77734
4840710,"Socorro Independent School District, Texas",224015,131.8236
4840740,"Somerset Independent School District, Texas",14671,84.98064
4840770,"Somerville Independent School District, Texas",4318,108.7109
4840800,"Sonora Independent School District, Texas",3793,829.6412
4840890,"Southland Independent School District, Texas",204,118.2889
4840920,"Southside Independent School District, Texas",25161,106.1487
4840950,"Southwest Independent School District, Texas",63191,108.8324
4841010,"Spearman Independent School District, Texas",3430,475.2084
4841070,"Splendora Independent School District, Texas",16964,74.47064
4841100,"Spring Branch Independent School District, Texas",182025,41.18407
4841130,"Spring Creek Independent School District, Texas",47,165.8324
4841190,"Spring Hill Independent School District, Texas",9511,9.101554
4841220,"Spring Independent School District, Texas",195110,55.91876
4841250,"Springlake-Earth Independent School District, Texas",1605,196.9006
4841280,"Springtown Independent School District, Texas",21551,102.3
4841340,"Spurger Independent School District, Texas",2502,109.7519
4841350,"Stafford Municipal School District, Texas",16938,7.069683
4841400,"Stamford Independent School District, Texas",3056,138.9356
4841430,"Stanton Independent School District, Texas",4274,339.497
4841520,"Stephenville Independent School District, Texas",28137,234.1755
4841550,"Sterling City Independent School District, Texas",1274,829.2128
4841580,"Plemons-Stinnett-Phillips Consolidated Independent School District, Texas",2179,348.2643
4841610,"Stockdale Independent School District, Texas",5976,184.9493
4841670,"Stratford Independent School District, Texas",2114,829.2783
4841700,"Strawn Independent School District, Texas",909,107.9256
4841760,"Sudan Independent School District, Texas",1728,584.8785
4841790,"Sulphur Bluff Independent School District, Texas",1250,118.3516
4841820,"Sulphur Springs Independent School District, Texas",23975,257.8669
4841850,"Sundown Independent School District, Texas",1547,88.38388
4841880,"Sunnyvale Independent School District, Texas",6622,19.51458
4841910,"Sunray Independent School District, Texas",2483,220.7056
4841970,"Sweeny Independent School District, Texas",10073,179.2931
4842000,"Sweet Home Independent School District, Texas",859,63.34149
4842030,"Sweetwater Independent School District, Texas",12582,287.969
4842060,"Taft Independent School District, Texas",5129,97.27249
4842090,"Tahoka Independent School District, Texas",2790,363.6526
4842120,"Rivercrest Independent School District, Texas",4366,235.8394
4842210,"Tarkington Independent School District, Texas",10010,229.3116
4842240,"Tatum Independent School District, Texas",5410,114.227
4842280,"Taylor Independent School District, Texas",18285,77.27803
4842300,"Teague Independent School District, Texas",6944,224.2291
4842330,"Temple Independent School District, Texas",57182,60.07684
4842360,"Tenaha Independent School District, Texas",2501,61.41675
4842390,"Terlingua Common School District, Texas",662,690.7922
4842420,"Terrell County Independent School District, Texas",903,829.2483
4842450,"Terrell Independent School District, Texas",25998,174.5276
4842480,"Texarkana Independent School District, Texas",33603,29.88159
4842510,"Texas City Independent School District, Texas",58057,77.96047
4842540,"Texhoma Independent School District, Texas",580,236.2093
4842570,"Texline Independent School District, Texas",855,609.7593
4842630,"Thorndale Independent School District, Texas",3048,134.2073
4842660,"Thrall Independent School District, Texas",2638,149.5204
4842690,"Three Rivers Independent School District, Texas",4474,445.3579
4842720,"Three Way Independent School District, Texas",412,82.19775
4842780,"Throckmorton Collegiate Independent School District, Texas",1038,768.5446
4842810,"Tidehaven Independent School District, Texas",3671,294.0671
4842840,"Timpson Independent School District, Texas",3846,157.7492
4842870,"Tioga Independent School District, Texas",1286,34.56939
4842900,"Tolar Independent School District, Texas",3063,114.26
4842930,"Tom Bean Independent School District, Texas",3847,54.42499
4842960,"Tomball Independent School District, Texas",84182,83.21823
4842990,"Tornillo Independent School District, Texas",2282,77.78133
4843110,"Trent Independent School District, Texas",450,143.5424
4843140,"Trenton Independent School District, Texas",3194,46.77202
4843170,"Trinidad Independent School District, Texas",835,14.91834
4843200,"Trinity Independent School District, Texas",7879,158.1923
4843230,"Troup Independent School District, Texas",5656,110.5187
4843260,"Troy Independent School District, Texas",6777,105.2127
4843290,"Westwood Independent School District, Texas",13795,97.55917
4843320,"Tulia Independent School District, Texas",5279,432.1354
4843350,"Tuloso-Midway Independent School District, Texas",13543,49.85816
4843400,"Turkey-Quitaque Independent School District, Texas",816,448.615
4843470,"Tyler Independent School District, Texas",131196,206.4929
4843530,"Union Grove Independent School District, Texas",3330,19.8703
4843560,"Union Hill Independent School District, Texas",2140,66.1188
4843650,"United Independent School District, Texas",187880,841.5414
4843680,"Utopia Independent School District, Texas",1847,355.3229
4843720,"Uvalde Consolidated Independent School District, Texas",24519,833.3541
4843740,"Valentine Independent School District, Texas",355,829.1768
4843760,"Valley Mills Independent School District, Texas",3531,175.2381
4843800,"Valley View Independent School District (Hidalgo County), Texas",17637,10.16031
4843860,"Valley View Independent School District (Cooke County), Texas",3002,81.78954
4843890,"Van Alstyne Independent School District, Texas",8601,63.36243
4843920,"Van Independent School District, Texas",15436,226.0717
4843950,"Van Vleck Independent School District, Texas",5848,473.6981
4843980,"Vega Independent School District, Texas",1169,539.3951
4844010,"Venus Independent School District, Texas",10468,35.55685
4844040,"Veribest Independent School District, Texas",840,123.973
4844110,"Vernon Independent School District, Texas",12168,565.6425
4844150,"Victoria Independent School District, Texas",84535,605.7706
4844160,"Vidor Independent School District, Texas",25436,121.6217
4844280,"Waco Independent School District, Texas",108988,61.11387
4844310,"Waelder Independent School District, Texas",2061,180.3904
4844370,"Walcott Independent School District, Texas",150,471.419
4844410,"Wall Independent School District, Texas",5062,398.3642
4844430,"Waller Independent School District, Texas",39922,308.6797
4844470,"Brazos Independent School District, Texas",4472,128.5501
4844490,"Walnut Bend Independent School District, Texas",186,20.7557
4844520,"Walnut Springs Independent School District, Texas",1204,102.9685
4844580,"Warren Independent School District, Texas",5045,259.3808
4844670,"Waskom Independent School District, Texas",4374,64.27129
4844710,"Water Valley Independent School District, Texas",1276,434.4225
4844730,"Waxahachie Independent School District, Texas",50597,191.2415
4844800,"Weatherford Independent School District, Texas",56294,251.8397
4844810,"Webb Consolidated Independent School District, Texas",984,830.6523
4844820,"Weimar Independent School District, Texas",5101,173.2286
4844890,"Wellington Independent School District, Texas",2919,830.3072
4844910,"Wellman-Union Consolidated Independent School District, Texas",740,263.4467
4844940,"Wells Independent School District, Texas",2171,101.732
4844960,"Weslaco Independent School District, Texas",72708,54.35582
4845000,"West Hardin County Consolidated Independent School District, Texas",3384,244.5929
4845040,"West Independent School District, Texas",7497,126.6218
4845090,"West Orange-Cove Consolidated Independent School District, Texas",17685,34.00183
4845120,"West Oso Independent School District, Texas",9125,44.25171
4845150,"West Rusk County Consolidated Independent School District, Texas",5277,98.52438
4845180,"West Sabine Independent School District, Texas",2908,107.8169
4845210,"Westbrook Independent School District, Texas",867,280.999
4845240,"Westhoff Independent School District, Texas",494,77.17225
4845330,"Westphalia Independent School District, Texas",664,22.28424
4845380,"Wharton Independent School District, Texas",13655,183.4958
4845420,"Wheeler Independent School District, Texas",1916,183.6601
4845450,"White Deer Independent School District, Texas",1504,260.3095
4845480,"White Oak Independent School District, Texas",6347,16.01256
4845540,"White Settlement Independent School District, Texas",34007,23.64974
4845570,"Whiteface Consolidated Independent School District, Texas",834,610.1324
4845600,"Whitehouse Independent School District, Texas",26837,77.34464
4845630,"Whitesboro Independent School District, Texas",9343,172.9081
4845670,"Whitewright Independent School District, Texas",3885,71.86
4845690,"Whitharral Independent School District, Texas",358,119.716
4845720,"Whitney Independent School District, Texas",9400,118.7723
4845780,"Wichita Falls Independent School District, Texas",87710,81.88972
4845840,"Wildorado Independent School District, Texas",241,174.3273
4845900,"Willis Independent School District, Texas",42663,164.3985
4845950,"Wills Point Independent School District, Texas",13286,224.9882
4845990,"Wilson Independent School District, Texas",696,138.5554
4846080,"Windthorst Independent School District, Texas",1637,84.46599
4846170,"Wink-Loving Independent School District, Texas",1187,836.8629
4846200,"Winnsboro Independent School District, Texas",8891,167.2313
4846230,"Winona Independent School District, Texas",6267,117.4216
4846260,"Winters Independent School District, Texas",3195,350.6144
4846320,"Woden Independent School District, Texas",2954,135.7013
4846350,"Wolfe City Independent School District, Texas",3221,86.15952
4846380,"Woodsboro Independent School District, Texas",2640,216.2942
4846410,"Woodson Independent School District, Texas",558,175.6611
4846440,"Woodville Independent School District, Texas",12093,312.2241
4846470,"Wortham Independent School District, Texas",2341,111.2408
4846500,"Wylie Independent School District (Taylor County), Texas",24300,139.2309
4846530,"Wylie Independent School District (Collin County), Texas",70501,40.16958
4846590,"Yantis Independent School District, Texas",3773,74.62791
4846620,"Yoakum Independent School District, Texas",9243,260.9736
4846650,"Yorktown Independent School District, Texas",3387,208.9281
4846680,"Ysleta Independent School District, Texas",191080,62.63808
4846710,"Zapata County Independent School District, Texas",14243,888.7512
4846740,"Zavalla Independent School District, Texas",2291,209.8597
4846770,"Zephyr Independent School District, Texas",718,73.55456
4899130,"Benavides Independent School District, Texas",2608,743.574
4899999,"Remainder of Texas, Texas",844,
4900030,"Alpine School District, Utah",365387,787.5277
4900060,"Beaver School District, Utah",6594,831.1938
4900090,"Box Elder School District, Utah",54953,1658.296
4900120,"Cache School District, Utah",75070,836.7056
4900142,"Canyons School District, Utah",221070,161.2507
4900150,"Carbon School District, Utah",20401,835.2657
4900180,"Daggett School District, Utah",590,720.6272
4900210,"Davis School District, Utah",350761,635.2131
4900240,"Duchesne School District, Utah",19950,844.1281
4900270,"Emery School District, Utah",10099,838.7404
4900300,"Garfield School District, Utah",5000,862.2026
4900330,"Grand School District, Utah",10170,841.3305
4900360,"Granite School District, Utah",394907,341.1447
4900390,"Iron School District, Utah",53148,833.5462
4900420,"Jordan School District, Utah",291410,182.1505
4900450,"Juab School District, Utah",10771,837.5493
4900480,"Kane School District, Utah",7658,947.3607
4900510,"Logan School District, Utah",51266,18.42841
4900540,"Millard School District, Utah",12963,880.6201
4900570,"Morgan School District, Utah",11950,610.8819
4900600,"Murray School District, Utah",38701,9.84564
4900630,"Nebo School District, Utah",139684,830.2297
4900660,"North Sanpete School District, Utah",11984,634.0849
4900690,"North Summit School District, Utah",6191,415.8814
4900720,"Ogden School District, Utah",87159,27.15615
4900750,"Park City School District, Utah",26906,88.06991
4900780,"Piute School District, Utah",1870,766.2706
4900810,"Provo School District, Utah",116435,43.39021
4900840,"Rich School District, Utah",2415,886.7184
4900870,"Salt Lake City School District, Utah",200127,111.3455
4900900,"San Juan School District, Utah",14823,942.592
4900930,"Sevier School District, Utah",21475,836.9708
4900960,"South Sanpete School District, Utah",18437,840.1862
4900990,"South Summit School District, Utah",8583,835.207
4901020,"Tintic School District, Utah",852,834.8558
4901050,"Tooele School District, Utah",69740,1173.194
4901080,"Uintah School District, Utah",35736,850.8145
4901110,"Wasatch School District, Utah",33053,859.6997
4901140,"Washington School District, Utah",172127,832.1526
4901170,"Wayne School District, Utah",2698,834.9588
4901200,"Weber School District, Utah",168125,632.6849
5000004,"Battenkill Valley Supervisory Union, Vermont",3008,84.62447
5000007,"Barre Supervisory Union, Vermont",16337,34.70369
5000024,"Rivendell Interstate School District, Vermont",2631,80.04609
5000385,"Two Rivers Supervisory Union, Vermont",7975,214.0737
5000395,"Essex-Westford Educational Community Unified School District, Vermont",24000,78.51216
5000405,"Greater Rutland County Supervisory Union, Vermont",13344,156.7763
5002820,"Burlington School District, Vermont",42645,15.47421
5003240,"Colchester School District, Vermont",17256,58.44826
5004590,"Hartford School District, Vermont",9617,45.92389
5005610,"Milton School District, Vermont",10912,61.21864
5005700,"Montpelier-Roxbury Supervisory Union, Vermont",8399,52.28146
5007050,"Rutland City School District, Vermont",15207,7.665401
5007470,"South Burlington School District, Vermont",19359,29.54527
5007530,"Springfield School District, Vermont",8935,49.63679
5009360,"Winooski Incorporated School District, Vermont",7320,1.512885
